window,window_end,detectable_at,rule_id,metric,value,reference,status,severity,reason,owner,escalation,action,suppressed,suppression_reason,n_rows,in_sample,model_id
2007Q3,2007-09-30,2007-09-30,MON-02,max_feature_csi,0.6279156424466157,,breach,medium,0.6279 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",26464,false,RISKOS_PD_001
2007Q3,2007-09-30,2008-09-30,MON-06,brier_reliability,0.000052080622285066896,8.285079028259359e-7,breach,medium,6186.1% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",26464,false,RISKOS_PD_001
2007Q3,2007-09-30,2008-09-30,MON-05,gini,0.6902274102203001,0.787221102767375,warn,medium,12.3% below the development-sample 0.7872 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",26464,false,RISKOS_PD_001
2007Q3,2007-09-30,2008-09-30,MON-04,observed_over_expected,1.6582860008906761,,warn,medium,"1.6583 outside warn band [0.8, 1.25]",model_owner,model_owner_and_second_line,"Calibration is the dimension that converts directly into a money number: ECL is PD x LGD x EAD, so a ratio of 2.0 understates the provision by half. Warn — recalibrate at the next scheduled review. Breach — the reported provision is materially wrong; notify finance and second line in the same reporting period.",false,"",26464,false,RISKOS_PD_001
2007Q4,2007-12-31,2007-12-31,MON-02,max_feature_csi,0.6197322442076076,,breach,medium,0.6197 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",27449,false,RISKOS_PD_001
2007Q4,2007-12-31,2008-12-31,MON-06,brier_reliability,0.00012978899054985821,8.285079028259359e-7,breach,medium,15565.4% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",27449,false,RISKOS_PD_001
2007Q4,2007-12-31,2008-12-31,MON-05,gini,0.6767189575402057,0.787221102767375,warn,medium,14.0% below the development-sample 0.7872 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",27449,false,RISKOS_PD_001
2008Q1,2008-03-31,2009-03-31,MON-05,gini,0.6428145285781437,0.787221102767375,warn,medium,18.3% below the development-sample 0.7872 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",28124,false,RISKOS_PD_001
2008Q1,2008-03-31,2008-03-31,MON-02,max_feature_csi,0.6371667172662245,,breach,medium,0.6372 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",28124,false,RISKOS_PD_001
2008Q1,2008-03-31,2009-03-31,MON-06,brier_reliability,0.00036031759225800016,8.285079028259359e-7,breach,medium,43389.9% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",28124,false,RISKOS_PD_001
2008Q2,2008-06-30,2009-06-30,MON-06,brier_reliability,0.0005220638062649012,8.285079028259359e-7,breach,medium,62912.5% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",29120,false,RISKOS_PD_001
2008Q2,2008-06-30,2009-06-30,MON-05,gini,0.6125224500397184,0.787221102767375,warn,medium,22.2% below the development-sample 0.7872 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",29120,false,RISKOS_PD_001
2008Q2,2008-06-30,2008-06-30,MON-02,max_feature_csi,0.6658951492433463,,breach,medium,0.6659 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",29120,false,RISKOS_PD_001
2008Q3,2008-09-30,2008-09-30,MON-02,max_feature_csi,0.6721340749248712,,breach,medium,0.6721 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",30034,false,RISKOS_PD_001
2008Q3,2008-09-30,2009-09-30,MON-06,brier_reliability,0.0008340190738294821,8.285079028259359e-7,breach,medium,100565.2% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",30034,false,RISKOS_PD_001
2008Q3,2008-09-30,2009-09-30,MON-05,gini,0.6313765827535718,0.787221102767375,warn,medium,19.8% below the development-sample 0.7872 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",30034,false,RISKOS_PD_001
2008Q4,2008-12-31,2008-12-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",30800,false,RISKOS_PD_001
2008Q4,2008-12-31,2008-12-31,MON-02,max_feature_csi,0.679908534711654,,breach,medium,0.6799 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",30800,false,RISKOS_PD_001
2008Q4,2008-12-31,2009-12-31,MON-06,brier_reliability,0.0011031869986261314,8.285079028259359e-7,breach,medium,133053.5% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",30800,false,RISKOS_PD_001
2008Q4,2008-12-31,2009-12-31,MON-05,gini,0.6241857026466058,0.787221102767375,warn,medium,20.7% below the development-sample 0.7872 (warn at 10%),model_owner,model_owner_and_second_line,"Measured as a proportional fall from the development-sample Gini, not an absolute floor, because what matters is whether the model still ranks as well as it did when it was approved. Breach — ranking power has gone; the model no longer supports the decisions it was approved for.",false,"",30800,false,RISKOS_PD_001
2009Q1,2009-03-31,2009-03-31,MON-03,n_features_csi_significant,3.0,,breach,medium,3.0000 above breach threshold 2.0,model_owner,model_owner_and_second_line,"One drifting input is a feature problem. Three at once is usually an upstream data problem, and the first check is the ingest layer, not the model.",false,"",30456,false,RISKOS_PD_001
2009Q1,2009-03-31,2009-03-31,MON-02,max_feature_csi,0.7050332462372076,,breach,medium,0.7050 above breach threshold 0.25,model_owner,model_owner_and_second_line,Identify the feature and decide whether the shift is a data-supply change (a vendor field changing coverage) or a genuine portfolio change. The two have opposite remediations and the metric cannot tell them apart.,false,"",30456,false,RISKOS_PD_001
2009Q1,2009-03-31,2010-03-31,MON-06,brier_reliability,0.001431082645842184,8.285079028259359e-7,breach,medium,172630.1% above the development-sample 0.0000 (breach at 400%),model_owner,model_owner_and_second_line,Reliability isolates miscalibration from the irreducible base-rate variance that moves the headline Brier score whenever the default rate moves. A rising reliability term with a flat Gini is the signature of a model that still ranks but no longer predicts a level.,false,"",30456,false,RISKOS_PD_001
